,x1,y1,x2,y2,Class,image,Type,MPG,Median MPG
7100,34,100,454,250,86,07101.jpg,Pickup Truck,15.4,0
7101,22,111,559,383,185,07102.jpg,Sedan,89,1
7102,11,99,427,229,15,07103.jpg,Coupe,14.8,0
7103,41,79,593,355,78,07104.jpg,Van,20,1
7104,54,60,212,169,97,07105.jpg,Sedan,18.7,1
7105,59,85,572,411,159,07106.jpg,SUV,24.6,1
7106,91,246,1499,947,97,07107.jpg,Sedan,18.7,1
7107,42,110,456,292,45,07108.jpg,Convertible,10,0
7108,31,93,774,531,40,07109.jpg,Sedan,11,0
7109,39,59,532,261,60,07110.jpg,Station Wagon,24.9,1
7110,5,88,500,257,126,07111.jpg,Van,21.5,1
7111,50,145,599,354,50,07112.jpg,SUV,18.5,0
7112,59,57,625,457,168,07113.jpg,Hatchback,99,1
7113,353,314,955,568,144,07114.jpg,Coupe,17.8,0
7114,53,60,224,152,22,07115.jpg,Coupe,18,0
7115,81,189,769,427,57,07116.jpg,Coupe,18.3,0
7116,15,93,417,288,117,07117.jpg,Sedan,32,1
7117,25,54,596,295,11,07118.jpg,Coupe,15,0
7118,39,149,600,445,33,07119.jpg,SUV,16.3,0
7119,31,244,1447,946,81,07120.jpg,Convertible,21.8,1
7120,28,34,297,182,3,07121.jpg,Sedan,21.3,1
7121,9,220,1262,740,60,07122.jpg,Station Wagon,24.9,1
7122,95,39,322,230,78,07123.jpg,Van,20,1
7123,7,108,496,262,158,07124.jpg,Convertible,12,0
7124,109,196,1483,1087,166,07125.jpg,Van,18.3,0
7125,42,95,404,301,52,07126.jpg,SUV,18.5,0
7126,36,38,466,201,159,07127.jpg,SUV,24.6,1
7127,71,115,597,309,104,07128.jpg,Coupe,14,0
7128,24,83,253,176,155,07129.jpg,SUV,18,0
7129,19,41,375,241,16,07130.jpg,Sedan,15,0
7130,38,14,225,160,33,07131.jpg,SUV,16.3,0
7131,653,379,1373,833,46,07132.jpg,Coupe,10,0
7132,39,168,590,346,173,07133.jpg,Sedan,20.1,1
7133,42,111,603,367,32,07134.jpg,SUV,17,0
7134,22,38,297,185,158,07135.jpg,Convertible,12,0
7135,18,68,579,342,184,07136.jpg,Sedan,26.3,1
7136,32,40,247,172,118,07137.jpg,SUV,22,1
7137,1,50,299,173,68,07138.jpg,SUV,15.3,0
7138,1,20,625,384,64,07139.jpg,Van,14.8,0
7139,257,445,1145,808,162,07140.jpg,Sedan,20.8,1
7140,4,50,800,404,160,07141.jpg,Coupe,18,0
7141,32,84,569,364,19,07142.jpg,Hatchback,26,1
7142,12,78,741,424,114,07143.jpg,Pickup Truck,15,0
7143,28,8,498,342,27,07144.jpg,Convertible,21.3,1
7144,30,102,607,446,149,07145.jpg,SUV,23.6,1
7145,39,47,238,155,29,07146.jpg,Sedan,25.5,1
7146,55,160,963,663,192,07147.jpg,Hatchback,24.8,1
7147,8,50,475,329,111,07148.jpg,Pickup Truck,18.7,1
7148,31,21,588,423,178,07149.jpg,Hatchback,29,1
7149,25,77,431,300,62,07150.jpg,SUV,21,1
7150,36,60,539,266,176,07151.jpg,Sedan,15,0
7151,39,160,1019,671,64,07152.jpg,Van,14.8,0
7152,25,117,414,251,119,07153.jpg,Van,13.2,0
7153,167,54,1066,720,40,07154.jpg,Sedan,11,0
7154,29,88,1457,681,28,07155.jpg,Coupe,21.5,1
7155,38,30,197,163,108,07156.jpg,Van,17.5,0
7156,45,131,276,259,42,07157.jpg,Coupe,14,0
7157,68,52,661,349,111,07158.jpg,Pickup Truck,18.7,1
7158,168,376,1929,1098,110,07159.jpg,SUV,25.2,1
7159,55,62,607,402,169,07160.jpg,Van,14,0
7160,38,194,1175,953,66,07161.jpg,Sedan,28.7,1
7161,5,8,199,109,108,07162.jpg,Van,17.5,0
7162,134,62,910,652,104,07163.jpg,Coupe,14,0
7163,45,64,940,671,154,07164.jpg,SUV,16,0
7164,14,63,419,297,60,07165.jpg,Station Wagon,24.9,1
7165,39,79,561,410,73,07166.jpg,Sedan,21.2,1
7166,468,144,789,352,58,07167.jpg,SUV,19,1
7167,166,247,1480,982,42,07168.jpg,Coupe,14,0
7168,49,113,463,280,7,07169.jpg,Hatchback,19,1
7169,8,37,639,474,85,07170.jpg,Van,18.3,0
7170,282,154,592,336,6,07171.jpg,Coupe,23.7,1
7171,317,71,1242,937,182,07172.jpg,Sedan,24.8,1
7172,55,214,714,447,29,07173.jpg,Sedan,25.5,1
7173,63,66,566,299,6,07174.jpg,Coupe,23.7,1
7174,283,298,1405,979,3,07175.jpg,Sedan,21.3,1
7175,65,149,766,454,165,07176.jpg,Sedan,17.5,0
7176,90,95,1153,691,193,07177.jpg,Hatchback,24,1
7177,102,210,601,419,127,07178.jpg,Van,18.5,0
7178,71,87,591,380,133,07179.jpg,SUV,18.5,0
7179,78,126,965,721,167,07180.jpg,Sedan,24.2,1
7180,9,68,298,227,136,07181.jpg,Sedan,31.5,1
7181,17,52,284,156,92,07182.jpg,Station Wagon,18.6,0
7182,14,25,467,283,122,07183.jpg,Pickup Truck,18.6,0
7183,3,65,233,171,189,07184.jpg,SUV,19,1
7184,156,143,699,386,151,07185.jpg,Coupe,13,0
7185,141,243,913,498,66,07186.jpg,Sedan,28.7,1
7186,151,157,865,688,34,07187.jpg,Coupe,16,0
7187,24,125,384,259,135,07188.jpg,Sedan,27.5,1
7188,30,175,376,307,133,07189.jpg,SUV,18.5,0
7189,110,185,832,608,80,07190.jpg,Convertible,19.5,1
7190,62,176,400,330,4,07191.jpg,Sedan,20.7,1
7191,72,125,595,360,65,07192.jpg,Pickup Truck,17,0
7192,542,749,3860,2657,36,07193.jpg,Convertible,13,0
7193,46,126,208,184,54,07194.jpg,Pickup Truck,21,1
7194,5,2,216,74,18,07195.jpg,Station Wagon,18,0
7195,29,203,637,450,51,07196.jpg,Sedan,19,1
7196,8,51,254,140,108,07197.jpg,Van,17.5,0
7197,17,34,285,171,104,07198.jpg,Coupe,14,0
7198,63,63,366,213,152,07199.jpg,Coupe,15.3,0
7199,14,64,1013,733,147,07200.jpg,SUV,17.5,0
7200,98,114,481,367,133,07201.jpg,SUV,18.5,0
7201,217,280,1812,1179,196,07202.jpg,Convertible,36,1
7202,5,109,468,292,153,07203.jpg,Coupe,11,0
7203,100,74,870,596,180,07204.jpg,Coupe,15,0
7204,22,43,261,160,72,07205.jpg,Coupe,21,1
7205,6,93,281,186,12,07206.jpg,Convertible,14.5,0
7206,76,15,353,216,142,07207.jpg,SUV,16,0
7207,86,114,567,391,133,07208.jpg,SUV,18.5,0
7208,15,20,258,178,97,07209.jpg,Sedan,18.7,1
7209,69,71,249,164,174,07210.jpg,Van,20,1
7210,10,86,584,401,138,07211.jpg,Sedan,26.7,1
7211,43,87,978,683,75,07212.jpg,Pickup Truck,16,0
7212,68,18,713,439,18,07213.jpg,Station Wagon,18,0
7213,2,50,617,488,4,07214.jpg,Sedan,20.7,1
7214,92,185,398,346,135,07215.jpg,Sedan,27.5,1
7215,3,30,217,141,83,07216.jpg,Station Wagon,25,1
7216,59,291,1005,709,164,07217.jpg,Sedan,21,1
7217,75,158,956,588,149,07218.jpg,SUV,23.6,1
7218,27,126,628,417,101,07219.jpg,Coupe,13,0
7219,14,158,982,708,164,07220.jpg,Sedan,21,1
7220,634,364,1783,907,104,07221.jpg,Coupe,14,0
7221,50,78,579,372,109,07222.jpg,SUV,16,0
7222,55,71,883,607,149,07223.jpg,SUV,23.6,1
7223,58,50,289,187,109,07224.jpg,SUV,16,0
7224,120,105,1211,766,168,07225.jpg,Hatchback,99,1
7225,51,61,595,357,85,07226.jpg,Van,18.3,0
7226,95,67,663,370,145,07227.jpg,SUV,23.6,1
7227,20,43,490,294,34,07228.jpg,Coupe,16,0
7228,86,118,851,568,89,07229.jpg,SUV,20.3,1
7229,8,24,259,166,129,07230.jpg,Sedan,25.3,1
7230,49,325,1261,1081,173,07231.jpg,Sedan,20.1,1
7231,8,56,399,268,46,07232.jpg,Coupe,10,0
7232,156,97,902,511,47,07233.jpg,Sedan,23.3,1
7233,23,51,577,383,169,07234.jpg,Van,14,0
7234,105,147,575,331,64,07235.jpg,Van,14.8,0
7235,12,48,481,366,47,07236.jpg,Sedan,23.3,1
7236,91,95,607,428,64,07237.jpg,Van,14.8,0
7237,9,7,293,196,48,07238.jpg,SUV,16.3,0
7238,324,334,1115,772,112,07239.jpg,Coupe,14,0
7239,16,51,474,275,115,07240.jpg,Sedan,25.3,1
7240,277,513,1160,833,12,07241.jpg,Convertible,14.5,0
7241,60,240,1201,656,92,07242.jpg,Station Wagon,18.6,0
7242,42,96,443,291,100,07243.jpg,Convertible,29,1
7243,100,58,510,294,94,07244.jpg,SUV,17.3,0
7244,8,28,253,178,74,07245.jpg,Pickup Truck,16,0
7245,108,44,562,353,169,07246.jpg,Van,14,0
7246,13,129,593,480,83,07247.jpg,Station Wagon,25,1
7247,67,111,596,438,94,07248.jpg,SUV,17.3,0
7248,47,74,581,425,89,07249.jpg,SUV,20.3,1
7249,41,128,915,577,133,07250.jpg,SUV,18.5,0
7250,75,198,816,627,167,07251.jpg,Sedan,24.2,1
7251,16,62,470,253,31,07252.jpg,Convertible,16.3,0
7252,83,85,567,429,99,07253.jpg,Hatchback,30,1
7253,278,313,1356,852,66,07254.jpg,Sedan,28.7,1
7254,54,153,748,477,159,07255.jpg,SUV,24.6,1
7255,13,67,219,177,69,07256.jpg,Pickup Truck,16,0
7256,24,17,236,183,65,07257.jpg,Pickup Truck,17,0
7257,52,122,552,365,24,07258.jpg,Sedan,15.5,0
7258,61,224,953,582,188,07259.jpg,Sedan,29,1
7259,35,57,239,183,90,07260.jpg,Pickup Truck,15.5,0
7260,20,13,416,257,62,07261.jpg,SUV,21,1
7261,16,1,271,182,28,07262.jpg,Coupe,21.5,1
7262,36,56,620,433,32,07263.jpg,SUV,17,0
7263,33,63,612,434,81,07264.jpg,Convertible,21.8,1
7264,128,241,1248,636,56,07265.jpg,Coupe,18,0
7265,18,39,247,164,121,07266.jpg,SUV,19,1
7266,25,89,603,480,81,07267.jpg,Convertible,21.8,1
7267,12,95,612,324,135,07268.jpg,Sedan,27.5,1
7268,79,109,554,360,30,07269.jpg,Station Wagon,20.3,1
7269,1,2,259,190,107,07270.jpg,Convertible,18.2,0
7270,1,77,480,275,124,07271.jpg,Pickup Truck,15,0
7271,40,29,567,368,176,07272.jpg,Sedan,15,0
7272,22,23,376,244,16,07273.jpg,Sedan,15,0
7273,9,42,632,456,146,07274.jpg,SUV,18,0
7274,19,211,1525,893,191,07275.jpg,Hatchback,24,1
7275,21,55,444,320,59,07276.jpg,Convertible,18.7,1
7276,70,127,379,264,39,07277.jpg,Convertible,14,0
7277,34,68,232,145,8,07278.jpg,Convertible,15.8,0
7278,1,13,113,83,1,07279.jpg,SUV,10,0
7279,31,8,616,301,187,07280.jpg,Sedan,32.8,1
7280,227,308,1135,633,150,07281.jpg,Coupe,11,0
7281,72,68,544,272,169,07282.jpg,Van,14,0
7282,108,95,621,392,82,07283.jpg,Station Wagon,22.5,1
7283,13,1,629,480,127,07284.jpg,Van,18.5,0
7284,26,143,496,352,41,07285.jpg,Sedan,13,0
7285,13,63,305,179,35,07286.jpg,Sedan,13,0
7286,84,155,890,644,132,07287.jpg,SUV,23.2,1
7287,27,62,519,298,186,07288.jpg,SUV,15,0
7288,62,57,575,435,168,07289.jpg,Hatchback,99,1
7289,15,111,271,272,1,07290.jpg,SUV,10,0
7290,31,31,1543,1018,99,07291.jpg,Hatchback,30,1
7291,26,53,474,293,33,07292.jpg,SUV,16.3,0
7292,66,160,878,654,147,07293.jpg,SUV,17.5,0
7293,150,486,2007,1887,146,07294.jpg,SUV,18,0
7294,376,206,955,540,23,07295.jpg,Sedan,21,1
7295,53,1,396,347,45,07296.jpg,Convertible,10,0
7296,1,78,638,399,89,07297.jpg,SUV,20.3,1
7297,28,144,464,356,117,07298.jpg,Sedan,32,1
7298,30,89,997,717,132,07299.jpg,SUV,23.2,1
7299,61,206,996,621,122,07300.jpg,Pickup Truck,18.6,0
7300,88,172,971,718,183,07301.jpg,Hatchback,25,1
7301,91,301,1013,656,63,07302.jpg,Sedan,29.8,1
7302,23,102,623,440,125,07303.jpg,Pickup Truck,15.3,0
7303,29,1,491,381,180,07304.jpg,Coupe,15,0
7304,3,10,602,385,176,07305.jpg,Sedan,15,0
7305,24,21,575,317,178,07306.jpg,Hatchback,29,1
7306,35,119,874,538,12,07307.jpg,Convertible,14.5,0
7307,25,40,269,209,32,07308.jpg,SUV,17,0
7308,141,144,686,365,142,07309.jpg,SUV,16,0
7309,26,30,271,111,80,07310.jpg,Convertible,19.5,1
7310,10,1,292,213,32,07311.jpg,SUV,17,0
7311,3,31,299,180,19,07312.jpg,Hatchback,26,1
7312,49,61,574,349,19,07313.jpg,Hatchback,26,1
7313,68,96,583,372,165,07314.jpg,Sedan,17.5,0
7314,8,5,204,117,123,07315.jpg,Convertible,33.5,1
7315,14,41,244,146,125,07316.jpg,Pickup Truck,15.3,0
7316,8,73,416,284,95,07317.jpg,SUV,14.8,0
7317,112,162,846,617,147,07318.jpg,SUV,17.5,0
7318,33,87,470,296,137,07319.jpg,Sedan,20,1
7319,80,38,546,315,76,07320.jpg,SUV,16.4,0
7320,44,102,426,311,69,07321.jpg,Pickup Truck,16,0
7321,96,146,570,354,126,07322.jpg,Van,21.5,1
7322,21,1,277,196,134,07323.jpg,Sedan,36,1
7323,129,173,926,561,140,07324.jpg,Sedan,23,1
7324,22,154,358,319,60,07325.jpg,Station Wagon,24.9,1
7325,207,387,1446,835,78,07326.jpg,Van,20,1
7326,36,38,617,449,117,07327.jpg,Sedan,32,1
7327,12,151,615,362,74,07328.jpg,Pickup Truck,16,0
7328,10,21,289,170,134,07329.jpg,Sedan,36,1
7329,143,541,3812,2094,140,07330.jpg,Sedan,23,1
7330,55,144,583,354,95,07331.jpg,SUV,14.8,0
7331,34,72,919,554,94,07332.jpg,SUV,17.3,0
7332,47,179,593,436,171,07333.jpg,Coupe,20.5,1
7333,132,282,768,581,79,07334.jpg,Sedan,18.8,1
7334,12,44,288,165,160,07335.jpg,Coupe,18,0
7335,62,3,513,419,135,07336.jpg,Sedan,27.5,1
7336,32,17,349,143,143,07337.jpg,SUV,16,0
7337,152,377,1087,803,47,07338.jpg,Sedan,23.3,1
7338,106,187,509,406,24,07339.jpg,Sedan,15.5,0
7339,80,164,678,389,11,07340.jpg,Coupe,15,0
7340,56,6,595,469,50,07341.jpg,SUV,18.5,0
7341,36,24,226,172,88,07342.jpg,Van,18.6,0
7342,13,30,135,100,174,07343.jpg,Van,20,1
7343,31,117,566,455,95,07344.jpg,SUV,14.8,0
7344,22,79,558,356,190,07345.jpg,Hatchback,27.6,1
7345,13,115,787,440,3,07346.jpg,Sedan,21.3,1
7346,6,12,86,49,123,07347.jpg,Convertible,33.5,1
7347,187,270,1103,735,140,07348.jpg,Sedan,23,1
7348,62,43,465,296,62,07349.jpg,SUV,21,1
7349,24,48,646,337,128,07350.jpg,Coupe,24,1
7350,49,322,925,646,7,07351.jpg,Hatchback,19,1
7351,80,116,1200,775,142,07352.jpg,SUV,16,0
7352,45,34,706,392,43,07353.jpg,Coupe,13,0
7353,34,36,622,305,36,07354.jpg,Convertible,13,0
7354,11,44,463,319,85,07355.jpg,Van,18.3,0
7355,34,89,568,350,174,07356.jpg,Van,20,1
7356,274,312,668,479,138,07357.jpg,Sedan,26.7,1
7357,26,127,617,356,187,07358.jpg,Sedan,32.8,1
7358,10,67,599,303,163,07359.jpg,Coupe,15,0
7359,296,398,1588,995,192,07360.jpg,Hatchback,24.8,1
7360,15,131,692,380,74,07361.jpg,Pickup Truck,16,0
7361,342,148,1405,951,151,07362.jpg,Coupe,13,0
7362,31,31,561,324,33,07363.jpg,SUV,16.3,0
7363,71,145,629,460,4,07364.jpg,Sedan,20.7,1
7364,140,102,537,361,157,07365.jpg,Convertible,29.5,1
7365,11,27,289,141,35,07366.jpg,Sedan,13,0
7366,2,22,243,91,151,07367.jpg,Coupe,13,0
7367,29,26,1260,778,137,07368.jpg,Sedan,20,1
7368,61,47,500,320,195,07369.jpg,SUV,16.8,0
7369,29,82,473,297,93,07370.jpg,Coupe,16.5,0
7370,34,36,954,573,84,07371.jpg,Station Wagon,24,1
7371,93,108,519,332,178,07372.jpg,Hatchback,29,1
7372,45,39,419,272,193,07373.jpg,Hatchback,24,1
7373,8,5,602,322,158,07374.jpg,Convertible,12,0
7374,15,47,254,192,188,07375.jpg,Sedan,29,1
7375,63,105,564,387,180,07376.jpg,Coupe,15,0
7376,26,50,253,146,14,07377.jpg,Coupe,26,1
7377,11,45,354,226,85,07378.jpg,Van,18.3,0
7378,20,129,431,277,66,07379.jpg,Sedan,28.7,1
7379,84,20,961,731,86,07380.jpg,Pickup Truck,15.4,0
7380,6,59,447,310,84,07381.jpg,Station Wagon,24,1
7381,18,119,612,390,142,07382.jpg,SUV,16,0
7382,19,100,245,172,18,07383.jpg,Station Wagon,18,0
7383,27,108,269,196,18,07384.jpg,Station Wagon,18,0
7384,69,41,477,282,42,07385.jpg,Coupe,14,0
7385,178,790,3061,2333,10,07386.jpg,Convertible,15,0
7386,80,89,558,392,75,07387.jpg,Pickup Truck,16,0
7387,90,222,852,583,59,07388.jpg,Convertible,18.7,1
7388,56,89,717,519,32,07389.jpg,SUV,17,0
7389,27,44,485,304,110,07390.jpg,SUV,25.2,1
7390,21,36,319,198,146,07391.jpg,SUV,18,0
7391,147,202,1066,629,3,07392.jpg,Sedan,21.3,1
7392,55,140,579,387,187,07393.jpg,Sedan,32.8,1
7393,17,78,249,175,109,07394.jpg,SUV,16,0
7394,11,13,252,149,74,07395.jpg,Pickup Truck,16,0
7395,4,36,264,169,44,07396.jpg,Sedan,13,0
7396,14,31,286,192,83,07397.jpg,Station Wagon,25,1
7397,73,53,618,395,120,07398.jpg,SUV,21,1
7398,26,55,559,375,172,07399.jpg,Coupe,26,1
7399,130,70,1169,806,182,07400.jpg,Sedan,24.8,1
7400,58,133,589,344,151,07401.jpg,Coupe,13,0
7401,76,204,524,397,193,07402.jpg,Hatchback,24,1
7402,127,148,1444,931,182,07403.jpg,Sedan,24.8,1
7403,214,224,1000,629,194,07404.jpg,Sedan,20.5,1
7404,37,379,1579,1180,56,07405.jpg,Coupe,18,0
7405,15,75,640,398,70,07406.jpg,Pickup Truck,15.7,0
7406,149,102,892,508,33,07407.jpg,SUV,16.3,0
7407,88,111,321,222,15,07408.jpg,Coupe,14.8,0
7408,82,123,573,371,168,07409.jpg,Hatchback,99,1
7409,24,45,262,179,188,07410.jpg,Sedan,29,1
7410,62,183,589,365,79,07411.jpg,Sedan,18.8,1
7411,21,4,495,341,99,07412.jpg,Hatchback,30,1
7412,31,62,621,414,195,07413.jpg,SUV,16.8,0
7413,17,27,382,181,181,07414.jpg,Sedan,23.7,1
7414,25,79,287,188,121,07415.jpg,SUV,19,1
7415,27,272,627,462,79,07416.jpg,Sedan,18.8,1
7416,7,54,493,236,33,07417.jpg,SUV,16.3,0
7417,49,493,1537,1033,127,07418.jpg,Van,18.5,0
7418,14,128,479,331,59,07419.jpg,Convertible,18.7,1
7419,329,224,1351,931,132,07420.jpg,SUV,23.2,1
7420,103,262,604,445,168,07421.jpg,Hatchback,99,1
7421,24,74,559,364,120,07422.jpg,SUV,21,1
7422,16,142,384,292,14,07423.jpg,Coupe,26,1
7423,22,25,454,304,186,07424.jpg,SUV,15,0
7424,20,31,492,306,57,07425.jpg,Coupe,18.3,0
7425,27,27,249,153,53,07426.jpg,Pickup Truck,14,0
7426,69,178,747,495,117,07427.jpg,Sedan,32,1
7427,17,26,558,448,131,07428.jpg,SUV,22,1
7428,74,299,973,744,81,07429.jpg,Convertible,21.8,1
7429,226,1,668,376,94,07430.jpg,SUV,17.3,0
7430,58,325,1238,688,55,07431.jpg,Convertible,18,0
7431,47,145,946,585,67,07432.jpg,Sedan,29,1
7432,61,103,546,425,41,07433.jpg,Sedan,13,0
7433,55,64,563,409,133,07434.jpg,SUV,18.5,0
7434,10,33,340,135,185,07435.jpg,Sedan,89,1
7435,25,9,276,194,131,07436.jpg,SUV,22,1
7436,8,12,478,234,66,07437.jpg,Sedan,28.7,1
7437,62,236,916,675,172,07438.jpg,Coupe,26,1
7438,45,58,460,216,12,07439.jpg,Convertible,14.5,0
7439,11,64,424,254,51,07440.jpg,Sedan,19,1
7440,110,142,718,449,193,07441.jpg,Hatchback,24,1
7441,30,132,1015,658,86,07442.jpg,Pickup Truck,15.4,0
7442,60,72,523,315,129,07443.jpg,Sedan,25.3,1
7443,25,44,444,238,171,07444.jpg,Coupe,20.5,1
7444,69,8,432,325,4,07445.jpg,Sedan,20.7,1
7445,42,70,556,338,117,07446.jpg,Sedan,32,1
7446,48,31,226,164,95,07447.jpg,SUV,14.8,0
7447,61,132,898,711,172,07448.jpg,Coupe,26,1
7448,32,236,1245,551,150,07449.jpg,Coupe,11,0
7449,20,45,252,153,5,07450.jpg,Sedan,23.7,1
7450,189,224,1115,623,45,07451.jpg,Convertible,10,0
7451,51,18,419,306,196,07452.jpg,Convertible,36,1
7452,20,13,247,187,84,07453.jpg,Station Wagon,24,1
7453,22,52,451,235,193,07454.jpg,Hatchback,24,1
7454,121,87,465,278,196,07455.jpg,Convertible,36,1
7455,4,180,1258,831,172,07456.jpg,Coupe,26,1
7456,93,60,567,390,191,07457.jpg,Hatchback,24,1
7457,13,33,607,423,43,07458.jpg,Coupe,13,0
7458,36,147,316,245,134,07459.jpg,Sedan,36,1
7459,44,332,1256,795,112,07460.jpg,Coupe,14,0
7460,33,310,387,529,176,07461.jpg,Sedan,15,0
7461,14,112,457,360,113,07462.jpg,Pickup Truck,17.1,0
7462,18,69,485,260,4,07463.jpg,Sedan,20.7,1
7463,43,50,137,107,107,07464.jpg,Convertible,18.2,0
7464,67,44,523,393,94,07465.jpg,SUV,17.3,0
7465,9,55,580,366,104,07466.jpg,Coupe,14,0
7466,2,15,160,92,152,07467.jpg,Coupe,15.3,0
7467,9,174,678,388,16,07468.jpg,Sedan,15,0
7468,3,13,76,52,57,07469.jpg,Coupe,18.3,0
7469,42,193,605,476,139,07470.jpg,Hatchback,26,1
7470,2,1,400,248,9,07471.jpg,Coupe,15.8,0
7471,133,202,1005,722,65,07472.jpg,Pickup Truck,17,0
7472,248,255,1291,804,151,07473.jpg,Coupe,13,0
7473,26,182,579,391,85,07474.jpg,Van,18.3,0
7474,24,32,260,202,109,07475.jpg,SUV,16,0
7475,9,73,342,219,160,07476.jpg,Coupe,18,0
7476,4,34,251,175,189,07477.jpg,SUV,19,1
7477,25,110,614,369,83,07478.jpg,Station Wagon,25,1
7478,48,78,593,373,56,07479.jpg,Coupe,18,0
7479,14,28,290,215,37,07480.jpg,SUV,21,1
7480,17,100,692,467,73,07481.jpg,Sedan,21.2,1
7481,44,33,268,167,98,07482.jpg,Hatchback,21.4,1
7482,43,160,774,541,6,07483.jpg,Coupe,23.7,1
7483,19,65,263,156,56,07484.jpg,Coupe,18,0
7484,80,89,555,403,89,07485.jpg,SUV,20.3,1
7485,259,80,723,407,140,07486.jpg,Sedan,23,1
7486,20,48,385,283,1,07487.jpg,SUV,10,0
7487,35,179,522,378,97,07488.jpg,Sedan,18.7,1
7488,108,222,554,446,172,07489.jpg,Coupe,26,1
7489,31,20,229,133,53,07490.jpg,Pickup Truck,14,0
7490,54,4,220,165,45,07491.jpg,Convertible,10,0
7491,69,160,971,666,182,07492.jpg,Sedan,24.8,1
7492,16,64,300,209,18,07493.jpg,Station Wagon,18,0
7493,299,285,988,542,167,07494.jpg,Sedan,24.2,1
7494,48,170,589,404,44,07495.jpg,Sedan,13,0
7495,22,57,155,120,16,07496.jpg,Sedan,15,0
7496,4,25,270,165,80,07497.jpg,Convertible,19.5,1
7497,101,63,607,451,64,07498.jpg,Van,14.8,0
7498,26,80,607,361,60,07499.jpg,Station Wagon,24.9,1
7499,20,27,613,413,196,07500.jpg,Convertible,36,1
7500,32,56,515,323,26,07501.jpg,Sedan,26,1
7501,28,235,1022,583,79,07502.jpg,Sedan,18.8,1
7502,25,134,618,427,23,07503.jpg,Sedan,21,1
7503,98,123,641,425,145,07504.jpg,SUV,23.6,1
7504,33,109,604,417,163,07505.jpg,Coupe,15,0
7505,18,128,607,398,177,07506.jpg,Sedan,14,0
7506,70,364,1519,1105,165,07507.jpg,Sedan,17.5,0
7507,367,247,1603,1084,128,07508.jpg,Coupe,24,1
7508,62,239,940,679,48,07509.jpg,SUV,16.3,0
7509,32,80,615,421,168,07510.jpg,Hatchback,99,1
7510,14,270,1593,895,37,07511.jpg,SUV,21,1
7511,55,58,500,321,137,07512.jpg,Sedan,20,1
7512,5,43,299,144,175,07513.jpg,Convertible,14,0
7513,106,150,1012,633,63,07514.jpg,Sedan,29.8,1
7514,20,64,458,304,156,07515.jpg,Sedan,19,1
7515,15,58,602,379,107,07516.jpg,Convertible,18.2,0
7516,22,83,1686,833,129,07517.jpg,Sedan,25.3,1
7517,28,7,406,211,48,07518.jpg,SUV,16.3,0
7518,110,176,981,509,79,07519.jpg,Sedan,18.8,1
7519,61,211,859,620,167,07520.jpg,Sedan,24.2,1
7520,27,83,284,176,129,07521.jpg,Sedan,25.3,1
7521,42,142,655,457,82,07522.jpg,Station Wagon,22.5,1
7522,31,175,964,611,98,07523.jpg,Hatchback,21.4,1
7523,35,197,838,605,27,07524.jpg,Convertible,21.3,1
7524,17,112,576,314,74,07525.jpg,Pickup Truck,16,0
7525,41,59,409,199,62,07526.jpg,SUV,21,1
7526,32,62,435,337,159,07527.jpg,SUV,24.6,1
7527,113,69,509,315,49,07528.jpg,Sedan,24,1
7528,13,68,627,425,50,07529.jpg,SUV,18.5,0
7529,70,69,610,391,47,07530.jpg,Sedan,23.3,1
7530,33,28,865,567,150,07531.jpg,Coupe,11,0
7531,21,86,702,429,147,07532.jpg,SUV,17.5,0
7532,38,57,220,153,53,07533.jpg,Pickup Truck,14,0
7533,13,81,633,429,75,07534.jpg,Pickup Truck,16,0
7534,7,107,575,301,16,07535.jpg,Sedan,15,0
7535,28,62,383,280,51,07536.jpg,Sedan,19,1
7536,47,65,249,180,196,07537.jpg,Convertible,36,1
7537,23,28,185,115,51,07538.jpg,Sedan,19,1
7538,55,120,588,432,91,07539.jpg,Pickup Truck,15.5,0
7539,417,497,2981,2088,191,07540.jpg,Hatchback,24,1
7540,49,59,954,610,72,07541.jpg,Coupe,21,1
7541,2,169,588,430,151,07542.jpg,Coupe,13,0
7542,20,13,276,159,114,07543.jpg,Pickup Truck,15,0
7543,188,377,838,613,171,07544.jpg,Coupe,20.5,1
7544,87,118,627,354,56,07545.jpg,Coupe,18,0
7545,66,95,529,326,141,07546.jpg,Coupe,20.3,1
7546,53,58,657,385,50,07547.jpg,SUV,18.5,0
7547,19,53,479,293,72,07548.jpg,Coupe,21,1
7548,31,8,183,147,143,07549.jpg,SUV,16,0
7549,13,19,298,175,181,07550.jpg,Sedan,23.7,1
7550,333,281,2021,1485,192,07551.jpg,Hatchback,24.8,1
7551,2,33,200,136,90,07552.jpg,Pickup Truck,15.5,0
7552,30,59,287,177,24,07553.jpg,Sedan,15.5,0
7553,115,168,553,405,76,07554.jpg,SUV,16.4,0
7554,20,132,1007,621,97,07555.jpg,Sedan,18.7,1
7555,7,33,249,161,90,07556.jpg,Pickup Truck,15.5,0
7556,52,81,380,262,30,07557.jpg,Station Wagon,20.3,1
7557,36,32,734,531,174,07558.jpg,Van,20,1
7558,20,235,342,345,97,07559.jpg,Sedan,18.7,1
7559,11,87,564,334,151,07560.jpg,Coupe,13,0
7560,155,117,471,317,79,07561.jpg,Sedan,18.8,1
7561,60,177,589,453,24,07562.jpg,Sedan,15.5,0
